UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,REGION_NATURAL,TIPO_MUNI,CLASIFICACION,POB_TOTAL,POB_URBANA,POB_RURAL,GPC_DOM,GPC_MUN
020906,ANCASH,CORONGO,YANAC,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,672.0,253.0,419.0,0.437675332039757,0.62525047434251
020907,ANCASH,CORONGO,YUPAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,741.0,694.0,47.0,0.437675332039757,0.62525047434251
021001,ANCASH,HUARI,HUARI,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,9806.0,6254.0,3552.0,0.3,0.4285714285714286
021002,ANCASH,HUARI,ANRA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1443.0,295.0,1148.0,0.437675332039757,0.6252504743425101
021003,ANCASH,HUARI,CAJAY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2690.0,665.0,2025.0,0.4203505822563048,0.6005008317947212
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8517.0,2369.0,6148.0,0.33,0.4714285714285715
021005,ANCASH,HUARI,HUACACHI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1862.0,790.0,1072.0,0.437675332039757,0.6252504743425099
021006,ANCASH,HUARI,HUACCHIS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1446.0,970.0,476.0,0.437675332039757,0.6252504743425101
021007,ANCASH,HUARI,HUACHIS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3604.0,1610.0,1994.0,0.437675332039757,0.6252504743425099
021008,ANCASH,HUARI,HUANTAR,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2768.0,959.0,1809.0,0.4203505822563048,0.6005008317947212
021009,ANCASH,HUARI,MASIN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1401.0,796.0,605.0,0.437675332039757,0.62525047434251
021010,ANCASH,HUARI,PAUCAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1601.0,1268.0,333.0,0.437675332039757,0.62525047434251
021011,ANCASH,HUARI,PONTO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2781.0,920.0,1861.0,0.437675332039757,0.6252504743425101
021012,ANCASH,HUARI,RAHUAPAMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,751.0,524.0,227.0,0.4203505822563048,0.600500831794721
021013,ANCASH,HUARI,RAPAYAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1483.0,682.0,801.0,0.437675332039757,0.62525047434251
021014,ANCASH,HUARI,SAN MARCOS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,18998.0,4919.0,14079.0,0.33,0.4714285714285715
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2695.0,1097.0,1598.0,0.54,0.7714285714285714
021016,ANCASH,HUARI,UCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1327.0,686.0,641.0,0.312,0.44571428571428573
021101,ANCASH,HUARMEY,HUARMEY,COSTA,PROVINCIAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,26644.0,23294.0,3350.0,0.87,1.2428571428571429
021102,ANCASH,HUARMEY,COCHAPETI,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,820.0,238.0,582.0,0.49965038738600104,0.7137862676942873
021103,ANCASH,HUARMEY,CULEBRAS,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,3382.0,1798.0,1584.0,0.49965038738600104,0.7137862676942873
021104,ANCASH,HUARMEY,HUAYAN,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,971.0,385.0,586.0,0.49965038738600104,0.7137862676942873
021105,ANCASH,HUARMEY,MALVAS,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,782.0,340.0,442.0,0.49965038738600104,0.7137862676942873
021201,ANCASH,HUAYLAS,CARAZ,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,26663.0,16042.0,10621.0,0.55,0.785714285714286
021202,ANCASH,HUAYLAS,HUALLANCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1096.0,553.0,543.0,0.437675332039757,0.62525047434251
021203,ANCASH,HUAYLAS,HUATA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1410.0,214.0,1196.0,0.437675332039757,0.6252504743425099
021204,ANCASH,HUAYLAS,HUAYLAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1712.0,392.0,1320.0,0.437675332039757,0.62525047434251
021205,ANCASH,HUAYLAS,MATO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1977.0,999.0,978.0,0.2,0.28571428571428575
021206,ANCASH,HUAYLAS,PAMPAROMAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8577.0,466.0,8111.0,0.437675332039757,0.6252504743425099
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6980.0,509.0,6471.0,0.437675332039757,0.6252504743425099
021208,ANCASH,HUAYLAS,SANTA CRUZ,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4606.0,702.0,3904.0,0.31,0.44285714285714295
021209,ANCASH,HUAYLAS,SANTO TORIBIO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1113.0,266.0,847.0,0.437675332039757,0.62525047434251
021210,ANCASH,HUAYLAS,YURACMARCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2161.0,483.0,1678.0,0.437675332039757,0.62525047434251
021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,3158.0,1472.0,1686.0,0.437675332039757,0.62525047434251
021302,ANCASH,MARISCAL LUZURIAGA,CASCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4036.0,344.0,3692.0,0.437675332039757,0.6252504743425099
021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1413.0,154.0,1259.0,0.437675332039757,0.6252504743425101
021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2016.0,168.0,1848.0,0.437675332039757,0.62525047434251
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1040.0,144.0,896.0,0.437675332039757,0.62525047434251
021306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6294.0,367.0,5927.0,0.437675332039757,0.6252504743425101
021307,ANCASH,MARISCAL LUZURIAGA,LUCMA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2894.0,126.0,2768.0,0.437675332039757,0.6252504743425099
021308,ANCASH,MARISCAL LUZURIAGA,MUSGA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1040.0,333.0,707.0,0.437675332039757,0.6252504743425101
021401,ANCASH,OCROS,OCROS,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,1275.0,864.0,411.0,0.75,1.0714285714285714
021402,ANCASH,OCROS,ACAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,689.0,350.0,339.0,0.437675332039757,0.6252504743425101
021403,ANCASH,OCROS,CAJAMARQUILLA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,307.0,298.0,9.0,0.437675332039757,0.6252504743425099
021404,ANCASH,OCROS,CARHUAPAMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,469.0,431.0,38.0,0.437675332039757,0.62525047434251
021405,ANCASH,OCROS,COCHAS,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,1553.0,488.0,1065.0,0.49965038738600104,0.7137862676942873
021406,ANCASH,OCROS,CONGAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1313.0,951.0,362.0,0.84,1.2
021407,ANCASH,OCROS,LLIPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,259.0,236.0,23.0,0.437675332039757,0.6252504743425099
021408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,449.0,338.0,111.0,0.437675332039757,0.62525047434251
021409,ANCASH,OCROS,SAN PEDRO,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,593.0,210.0,383.0,0.49965038738600104,0.7137862676942873
021410,ANCASH,OCROS,SANTIAGO DE CHILCAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,452.0,318.0,134.0,0.437675332039757,0.62525047434251
021501,ANCASH,PALLASCA,CABANA,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,2608.0,1944.0,664.0,0.634,0.9057142857142857
021502,ANCASH,PALLASCA,BOLOGNESI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1043.0,356.0,687.0,0.437675332039757,0.6252504743425101
021503,ANCASH,PALLASCA,CONCHUCOS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,7877.0,4401.0,3476.0,0.54,0.7714285714285714
021504,ANCASH,PALLASCA,HUACASCHUQUE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,543.0,213.0,330.0,0.437675332039757,0.62525047434251
021505,ANCASH,PALLASCA,HUANDOVAL,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1087.0,715.0,372.0,0.437675332039757,0.6252504743425099
021506,ANCASH,PALLASCA,LACABAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,528.0,294.0,234.0,0.437675332039757,0.62525047434251
021507,ANCASH,PALLASCA,LLAPO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,629.0,613.0,16.0,0.58,0.8285714285714286
021508,ANCASH,PALLASCA,PALLASCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2529.0,1021.0,1508.0,0.437675332039757,0.62525047434251
021509,ANCASH,PALLASCA,PAMPAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3902.0,2424.0,1478.0,0.437675332039757,0.62525047434251
021510,ANCASH,PALLASCA,SANTA ROSA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1148.0,333.0,815.0,0.437675332039757,0.6252504743425101
021511,ANCASH,PALLASCA,TAUCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2835.0,1341.0,1494.0,0.437675332039757,0.6252504743425099
021601,ANCASH,POMABAMBA,POMABAMBA,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,14928.0,5682.0,9246.0,0.64,0.9142857142857143
021602,ANCASH,POMABAMBA,HUAYLLAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3094.0,493.0,2601.0,0.437675332039757,0.6252504743425101
021603,ANCASH,POMABAMBA,PAROBAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6404.0,1053.0,5351.0,0.437675332039757,0.6252504743425101
021604,ANCASH,POMABAMBA,QUINUABAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2334.0,228.0,2106.0,0.437675332039757,0.6252504743425099
021701,ANCASH,RECUAY,RECUAY,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,4577.0,3237.0,1340.0,0.5,0.7142857142857143
021702,ANCASH,RECUAY,CATAC,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4070.0,2766.0,1304.0,0.437675332039757,0.62525047434251
021703,ANCASH,RECUAY,COTAPARACO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,409.0,360.0,49.0,0.73,1.042857142857143
021704,ANCASH,RECUAY,HUAYLLAPAMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,614.0,320.0,294.0,0.437675332039757,0.6252504743425099
021705,ANCASH,RECUAY,LLACLLIN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,893.0,712.0,181.0,0.45,0.6428571428571429
021706,ANCASH,RECUAY,MARCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1843.0,1700.0,143.0,0.437675332039757,0.62525047434251
021707,ANCASH,RECUAY,PAMPAS CHICO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,901.0,513.0,388.0,0.437675332039757,0.62525047434251
021708,ANCASH,RECUAY,PARARIN,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,1681.0,426.0,1255.0,0.49965038738600104,0.7137862676942872
021709,ANCASH,RECUAY,TAPACOCHA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,440.0,292.0,148.0,0.437675332039757,0.62525047434251
021710,ANCASH,RECUAY,TICAPAMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2726.0,1796.0,930.0,0.437675332039757,0.62525047434251
021801,ANCASH,SANTA,CHIMBOTE,COSTA,PROVINCIAL,Costa con Población urbana de más de 50 mil habitantes,216601.0,207696.0,8905.0,0.52,0.7428571428571428
021802,ANCASH,SANTA,CACERES DEL PERU,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4828.0,1019.0,3809.0,0.437675332039757,0.62525047434251
021803,ANCASH,SANTA,COISHCO,COSTA,DISTRITAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,17236.0,17236.0,0.0,0.6,0.8571428571428572
021804,ANCASH,SANTA,MACATE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3315.0,352.0,2963.0,0.437675332039757,0.6252504743425101
021805,ANCASH,SANTA,MORO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8576.0,4389.0,4187.0,0.79,1.1285714285714288
021806,ANCASH,SANTA,NEPEÑA,COSTA,DISTRITAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,14742.0,13706.0,1036.0,0.45,0.6428571428571429
021807,ANCASH,SANTA,SAMANCO,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,5129.0,3842.0,1287.0,0.37,0.5285714285714286
021808,ANCASH,SANTA,SANTA,COSTA,DISTRITAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,22242.0,20119.0,2123.0,0.41,0.5857142857142857
021809,ANCASH,SANTA,NUEVO CHIMBOTE,COSTA,DISTRITAL,Costa con Población urbana de más de 50 mil habitantes,174513.0,173373.0,1140.0,0.6,0.8571428571428572
021901,ANCASH,SIHUAS,SIHUAS,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,5678.0,4457.0,1221.0,0.47,0.6714285714285715
021902,ANCASH,SIHUAS,ACOBAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1673.0,816.0,857.0,0.437675332039757,0.62525047434251
021903,ANCASH,SIHUAS,ALFONSO UGARTE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,535.0,197.0,338.0,0.437675332039757,0.62525047434251
021904,ANCASH,SIHUAS,CASHAPAMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2954.0,649.0,2305.0,0.437675332039757,0.62525047434251
021905,ANCASH,SIHUAS,CHINGALPO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,933.0,463.0,470.0,0.437675332039757,0.62525047434251
021906,ANCASH,SIHUAS,HUAYLLABAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3740.0,1054.0,2686.0,0.437675332039757,0.62525047434251
021907,ANCASH,SIHUAS,QUICHES,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2428.0,552.0,1876.0,0.437675332039757,0.62525047434251
021908,ANCASH,SIHUAS,RAGASH,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2432.0,355.0,2077.0,0.437675332039757,0.62525047434251
021909,ANCASH,SIHUAS,SAN JUAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6870.0,641.0,6229.0,0.437675332039757,0.62525047434251
021910,ANCASH,SIHUAS,SICSIBAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1531.0,692.0,839.0,0.437675332039757,0.6252504743425101
022001,ANCASH,YUNGAY,YUNGAY,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,22118.0,10216.0,11902.0,0.31,0.44285714285714284
022002,ANCASH,YUNGAY,CASCAPARA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1725.0,159.0,1566.0,0.4203505822563048,0.600500831794721
022003,ANCASH,YUNGAY,MANCOS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6904.0,2403.0,4501.0,0.33,0.4714285714285715
022004,ANCASH,YUNGAY,MATACOTO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1519.0,346.0,1173.0,0.25,0.35714285714285715
022005,ANCASH,YUNGAY,QUILLO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,13049.0,1366.0,11683.0,0.437675332039757,0.62525047434251
022006,ANCASH,YUNGAY,RANRAHIRCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2952.0,1065.0,1887.0,0.437675332039757,0.6252504743425101
022007,ANCASH,YUNGAY,SHUPLUY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1932.0,200.0,1732.0,0.4,0.5714285714285715
022008,ANCASH,YUNGAY,YANAMA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,5476.0,435.0,5041.0,0.437675332039757,0.6252504743425099
030101,APURIMAC,ABANCAY,ABANCAY,SIERRA,PROVINCIAL,Sierra con Población urbana de más de 50 mil habitantes,74800.0,67561.0,7239.0,0.5,0.7142857142857144
030102,APURIMAC,ABANCAY,CHACOCHE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1425.0,1073.0,352.0,0.68,0.9714285714285715
030103,APURIMAC,ABANCAY,CIRCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1887.0,342.0,1545.0,0.437675332039757,0.6252504743425101
030104,APURIMAC,ABANCAY,CURAHUASI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,17127.0,7159.0,9968.0,0.437675332039757,0.62525047434251
030105,APURIMAC,ABANCAY,HUANIPACA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2896.0,574.0,2322.0,0.437675332039757,0.6252504743425101
030106,APURIMAC,ABANCAY,LAMBRAMA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2953.0,1050.0,1903.0,0.437675332039757,0.62525047434251
030107,APURIMAC,ABANCAY,PICHIRHUA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2777.0,462.0,2315.0,0.437675332039757,0.62525047434251
030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2568.0,700.0,1868.0,0.437675332039757,0.6252504743425101
030109,APURIMAC,ABANCAY,TAMBURCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,11959.0,9847.0,2112.0,0.6,0.8571428571428572
030201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,45221.0,36547.0,8674.0,0.47,0.6714285714285715
030202,APURIMAC,ANDAHUAYLAS,ANDARAPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,5655.0,1348.0,4307.0,0.437675332039757,0.62525047434251
030203,APURIMAC,ANDAHUAYLAS,CHIARA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1224.0,742.0,482.0,0.437675332039757,0.6252504743425099
030204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,5229.0,2872.0,2357.0,0.52,0.7428571428571428
030205,APURIMAC,ANDAHUAYLAS,HUANCARAY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3904.0,428.0,3476.0,0.437675332039757,0.6252504743425099
030206,APURIMAC,ANDAHUAYLAS,HUAYANA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,770.0,479.0,291.0,0.437675332039757,0.6252504743425101
030207,APURIMAC,ANDAHUAYLAS,KISHUARA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6234.0,1449.0,4785.0,0.55,0.7857142857142858
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3451.0,448.0,3003.0,0.437675332039757,0.6252504743425099
030209,APURIMAC,ANDAHUAYLAS,PACUCHA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8514.0,1051.0,7463.0,0.437675332039757,0.62525047434251
030210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2293.0,644.0,1649.0,0.437675332039757,0.62525047434251
030211,APURIMAC,ANDAHUAYLAS,POMACOCHA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,901.0,644.0,257.0,0.4,0.5714285714285715
030212,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3028.0,1455.0,1573.0,0.437675332039757,0.62525047434251
030213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,SIERRA,DISTRITAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,22184.0,12734.0,9450.0,0.5,0.7142857142857143
030214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1673.0,636.0,1037.0,0.437675332039757,0.62525047434251
030215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8674.0,4394.0,4280.0,0.37,0.5285714285714286
030216,APURIMAC,ANDAHUAYLAS,TALAVERA,SIERRA,DISTRITAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,19711.0,11837.0,7874.0,0.43,0.6142857142857143
030217,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1939.0,514.0,1425.0,0.437675332039757,0.62525047434251
030218,APURIMAC,ANDAHUAYLAS,TURPO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3778.0,1138.0,2640.0,0.437675332039757,0.62525047434251
030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1802.0,1130.0,672.0,0.855,1.2214285714285715
030220,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4449.0,3080.0,1369.0,0.53,0.7571428571428571
030301,APURIMAC,ANTABAMBA,ANTABAMBA,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,2895.0,2134.0,761.0,0.22,0.3142857142857143
030302,APURIMAC,ANTABAMBA,EL ORO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,590.0,471.0,119.0,0.437675332039757,0.62525047434251
